Basin,CycloneNum,DateTime,Status,ForecastHour,Latitude,Longitude,MaxWind_kt,MinPressure_mb,StormType,RadIndicator,Rad34_NE,Rad34_SE,Rad34_SW,Rad34_NW,Rad50_NE,Rad50_SE,Rad50_SW,Rad50_NW,Rad64_NE,Rad64_SE,Rad64_SW,Rad64_NW,Roci_nm,Rmax_nm,EyeDia_nm,Subregion,MaxGust_kt,EyeScore,Subtropical,StormName,PostStormType,MaxWindRadius_nm,StormSpeed_kt,StormDirection_deg
AL,18,2010-10-15 06:00:00, BEST,0,22.9,-80.9,30,1008, TD,0,    ,0,0,0,0, 1012,90.0,10.0,40.0,0.0,   L,0.0,0.0,0.0,      PAULA, M, 12, NEQ,0.0,0.0,0.0,30.0,,
AL,18,2010-10-15 12:00:00, BEST,0,22.9,-79.9,25,1009, LO,0,    ,0,0,0,0, 1012,90.0,10.0,25.0,0.0,   L,0.0,0.0,0.0,      PAULA, M, ,,,,,,,
AL,18,2010-10-15 18:00:00, BEST,0,23.0,-79.1,20,1009, LO,0,    ,0,0,0,0, ,,,,,,,,,,,,,,,,,,
AL,18,2011-10-22 00:00:00, BEST,0,12.7,-81.0,25,1007, LO,0,    ,0,0,0,0, 1012,175.0,60.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M, ,,,,,,,
AL,18,2011-10-22 06:00:00, BEST,0,12.7,-81.2,25,1007, LO,0,    ,0,0,0,0, ,,,,,,,,,,,,,,,,,,
AL,18,2011-10-22 12:00:00, BEST,0,12.9,-81.4,25,1006, LO,0,    ,0,0,0,0, 1010,175.0,60.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M, ,,,,,,,
AL,18,2011-10-22 18:00:00, BEST,0,13.2,-81.4,25,1006, LO,0,    ,0,0,0,0, 1010,225.0,60.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M, ,,,,,,,
AL,18,2011-10-23 00:00:00, BEST,0,13.6,-81.4,25,1006, LO,0,    ,0,0,0,0, 1010,225.0,50.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M, ,,,,,,,
AL,18,2011-10-23 06:00:00, BEST,0,14.2,-81.4,25,1006, TD,0,    ,0,0,0,0, 1010,225.0,50.0,0.0,0.0, ,,,,,,,,,,,,,
AL,18,2011-10-23 12:00:00, BEST,0,14.8,-81.5,25,1006, TD,0,    ,0,0,0,0, 1010,225.0,50.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M, ,,,,,,,
AL,18,2011-10-23 18:00:00, BEST,0,15.5,-81.7,30,1005, TD,0,    ,0,0,0,0, 1010,225.0,50.0,40.0,0.0,   L,0.0,0.0,0.0,   EIGHTEEN, M, ,,,,,,,
AL,18,2011-10-24 00:00:00, BEST,0,16.0,-81.9,35,1004, TS,34, NEQ,0,0,60,60, 1010,225.0,50.0,45.0,0.0,   L,0.0,0.0,0.0,   EIGHTEEN, M, ,,,,,,,
AL,18,2011-10-24 06:00:00, BEST,0,16.5,-82.2,40,1003, TS,34, NEQ,0,0,60,80, 1010,200.0,50.0,45.0,0.0,   L,0.0,0.0,0.0,       RINA, M, 12, NEQ,0.0,0.0,40.0,40.0,,
AL,18,2011-10-24 12:00:00, BEST,0,16.9,-82.6,50,1001, TS,34, NEQ,60,40,60,80, 1012,200.0,20.0,50.0,0.0,   L,0.0,0.0,0.0,       RINA, M, 12, NEQ,60.0,40.0,40.0,75.0,,
AL,18,2011-10-24 12:00:00, BEST,0,16.9,-82.6,50,1001, TS,50, NEQ,25,0,0,35, 1012,200.0,20.0,50.0,0.0,   L,0.0,0.0,0.0,       RINA, M, 12, NEQ,60.0,40.0,40.0,75.0,,
AL,18,2011-10-24 18:00:00, BEST,0,17.1,-83.0,65,991, HU,34, NEQ,60,60,75,100, 1012,225.0,10.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,50.0,50.0,75.0,,
AL,18,2011-10-24 18:00:00, BEST,0,17.1,-83.0,65,991, HU,50, NEQ,25,20,25,35, 1012,225.0,10.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,50.0,50.0,75.0,,
AL,18,2011-10-24 18:00:00, BEST,0,17.1,-83.0,65,991, HU,64, NEQ,15,10,0,15, 1012,225.0,10.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,50.0,50.0,75.0,,
AL,18,2011-10-25 00:00:00, BEST,0,17.2,-83.2,75,982, HU,34, NEQ,60,60,75,100, 1012,210.0,10.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,50.0,50.0,75.0,,
AL,18,2011-10-25 00:00:00, BEST,0,17.2,-83.2,75,982, HU,50, NEQ,25,20,25,35, 1012,210.0,10.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,50.0,50.0,75.0,,
AL,18,2011-10-25 00:00:00, BEST,0,17.2,-83.2,75,982, HU,64, NEQ,15,10,0,15, 1012,210.0,10.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,50.0,50.0,75.0,,
AL,18,2011-10-25 06:00:00, BEST,0,17.3,-83.5,90,976, HU,34, NEQ,60,60,75,100, 1012,175.0,10.0,105.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,75.0,120.0,,
AL,18,2011-10-25 06:00:00, BEST,0,17.3,-83.5,90,976, HU,50, NEQ,25,25,25,25, 1012,175.0,10.0,105.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,75.0,120.0,,
AL,18,2011-10-25 06:00:00, BEST,0,17.3,-83.5,90,976, HU,64, NEQ,15,10,10,15, 1012,175.0,10.0,105.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,75.0,120.0,,
AL,18,2011-10-25 12:00:00, BEST,0,17.3,-83.8,95,972, HU,34, NEQ,60,60,75,100, 1012,160.0,10.0,110.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,75.0,120.0,,
AL,18,2011-10-25 12:00:00, BEST,0,17.3,-83.8,95,972, HU,50, NEQ,25,25,25,25, 1012,160.0,10.0,110.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,75.0,120.0,,
AL,18,2011-10-25 12:00:00, BEST,0,17.3,-83.8,95,972, HU,64, NEQ,15,10,10,15, 1012,160.0,10.0,110.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,75.0,120.0,,
AL,18,2011-10-25 18:00:00, BEST,0,17.3,-84.2,100,971, HU,34, NEQ,75,75,75,100, 1012,150.0,10.0,110.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,75.0,120.0,,
AL,18,2011-10-25 18:00:00, BEST,0,17.3,-84.2,100,971, HU,50, NEQ,35,35,35,35, 1012,150.0,10.0,110.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,75.0,120.0,,
AL,18,2011-10-25 18:00:00, BEST,0,17.3,-84.2,100,971, HU,64, NEQ,20,20,20,20, 1012,150.0,10.0,110.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,75.0,120.0,,
AL,18,2011-10-26 00:00:00, BEST,0,17.4,-84.6,100,966, HU,34, NEQ,75,75,75,100, 1012,150.0,10.0,115.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,120.0,75.0,120.0,,
AL,18,2011-10-26 00:00:00, BEST,0,17.4,-84.6,100,966, HU,50, NEQ,35,50,45,35, 1012,150.0,10.0,115.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,120.0,75.0,120.0,,
AL,18,2011-10-26 00:00:00, BEST,0,17.4,-84.6,100,966, HU,64, NEQ,20,20,20,25, 1012,150.0,10.0,115.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,120.0,75.0,120.0,,
AL,18,2011-10-26 06:00:00, BEST,0,17.5,-85.0,100,969, HU,34, NEQ,80,80,80,100, 1012,150.0,10.0,115.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,100.0,90.0,120.0,,
AL,18,2011-10-26 06:00:00, BEST,0,17.5,-85.0,100,969, HU,50, NEQ,50,50,50,50, 1012,150.0,10.0,115.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,100.0,90.0,120.0,,
AL,18,2011-10-26 06:00:00, BEST,0,17.5,-85.0,100,969, HU,64, NEQ,20,20,20,25, 1012,150.0,10.0,115.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,100.0,90.0,120.0,,
AL,18,2011-10-26 12:00:00, BEST,0,17.7,-85.4,85,973, HU,34, NEQ,80,80,80,100, 1011,150.0,10.0,100.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,120.0,100.0,100.0,120.0,,
AL,18,2011-10-26 12:00:00, BEST,0,17.7,-85.4,85,973, HU,50, NEQ,50,50,50,50, 1011,150.0,10.0,100.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,120.0,100.0,100.0,120.0,,
AL,18,2011-10-26 12:00:00, BEST,0,17.7,-85.4,85,973, HU,64, NEQ,20,20,20,20, 1011,150.0,10.0,100.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,120.0,100.0,100.0,120.0,,
AL,18,2011-10-26 18:00:00, BEST,0,18.0,-85.8,80,976, HU,34, NEQ,70,90,80,70, 1011,150.0,10.0,90.0,15.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,100.0,100.0,100.0,,
AL,18,2011-10-26 18:00:00, BEST,0,18.0,-85.8,80,976, HU,50, NEQ,40,40,40,40, 1011,150.0,10.0,90.0,15.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,100.0,100.0,100.0,,
AL,18,2011-10-26 18:00:00, BEST,0,18.0,-85.8,80,976, HU,64, NEQ,15,15,15,15, 1011,150.0,10.0,90.0,15.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,100.0,100.0,100.0,,
AL,18,2011-10-27 00:00:00, BEST,0,18.3,-86.3,80,978, HU,34, NEQ,70,90,80,70, 1011,150.0,10.0,90.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,100.0,100.0,100.0,,
AL,18,2011-10-27 00:00:00, BEST,0,18.3,-86.3,80,978, HU,50, NEQ,40,40,40,40, 1011,150.0,10.0,90.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,100.0,100.0,100.0,,
AL,18,2011-10-27 00:00:00, BEST,0,18.3,-86.3,80,978, HU,64, NEQ,15,15,15,15, 1011,150.0,10.0,90.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,100.0,100.0,100.0,,
AL,18,2011-10-27 06:00:00, BEST,0,18.6,-86.7,65,987, HU,34, NEQ,60,75,60,60, 1009,150.0,15.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,90.0,100.0,100.0,,
AL,18,2011-10-27 06:00:00, BEST,0,18.6,-86.7,65,987, HU,50, NEQ,25,25,25,25, 1009,150.0,15.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,90.0,100.0,100.0,,
AL,18,2011-10-27 06:00:00, BEST,0,18.6,-86.7,65,987, HU,64, NEQ,15,15,15,15, 1009,150.0,15.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,100.0,90.0,100.0,100.0,,
AL,18,2011-10-27 12:00:00, BEST,0,19.0,-86.9,60,988, TS,34, NEQ,60,75,60,60, 1009,150.0,10.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,60.0,60.0,,
AL,18,2011-10-27 12:00:00, BEST,0,19.0,-86.9,60,988, TS,50, NEQ,25,25,25,25, 1009,150.0,10.0,80.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,60.0,60.0,,
AL,18,2011-10-27 18:00:00, BEST,0,19.5,-87.1,60,991, TS,34, NEQ,60,60,50,60, 1009,140.0,15.0,75.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,60.0,60.0,,
AL,18,2011-10-27 18:00:00, BEST,0,19.5,-87.1,60,991, TS,50, NEQ,20,20,20,20, 1009,140.0,15.0,75.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,60.0,60.0,,
AL,18,2011-10-28 00:00:00, BEST,0,20.2,-87.2,55,996, TS,34, NEQ,60,60,25,40, 1009,140.0,15.0,60.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,60.0,60.0,,
AL,18,2011-10-28 00:00:00, BEST,0,20.2,-87.2,55,996, TS,50, NEQ,20,20,0,0, 1009,140.0,15.0,60.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,75.0,75.0,60.0,60.0,,
AL,18,2011-10-28 02:00:00, BEST,0,20.5,-87.2,50,996, TS,34, NEQ,60,60,25,40, ,,,,,,,,,,,,,,,,,,
AL,18,2011-10-28 02:00:00, BEST,0,20.5,-87.2,50,996, TS,50, NEQ,20,20,0,0, ,,,,,,,,,,,,,,,,,,
AL,18,2011-10-28 06:00:00, BEST,0,20.9,-87.1,50,998, TS,34, NEQ,60,60,20,30, 1009,140.0,20.0,60.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,60.0,60.0,20.0,20.0,,
AL,18,2011-10-28 06:00:00, BEST,0,20.9,-87.1,50,998, TS,50, NEQ,20,20,0,0, 1009,140.0,20.0,60.0,0.0,   L,0.0,0.0,0.0,       RINA, D, 12, NEQ,60.0,60.0,20.0,20.0,,
AL,18,2011-10-28 12:00:00, BEST,0,21.4,-86.9,40,1002, TS,34, NEQ,35,35,0,0, 1009,120.0,20.0,50.0,0.0,   L,0.0,0.0,0.0,       RINA, M, 12, NEQ,45.0,0.0,0.0,0.0,,
AL,18,2011-10-28 18:00:00, BEST,0,21.7,-86.4,25,1007, LO,0,    ,0,0,0,0, 1010,100.0,60.0,35.0,0.0,   L,0.0,0.0,0.0,       RINA, M, ,,,,,,,
AL,18,2011-10-29 00:00:00, BEST,0,21.8,-85.3,20,1008, LO,0,    ,0,0,0,0, 1009,60.0,60.0,0.0,0.0, ,,,,,,,,,,,,,
AL,18,2011-10-29 06:00:00, BEST,0,21.5,-84.2,20,1008, LO,0,    ,0,0,0,0, 1010,90.0,60.0,0.0,0.0, ,,,,,,,,,,,,,
AL,18,2012-10-21 18:00:00, BEST,0,14.3,-77.4,25,1006, LO,0,    ,0,0,0,0, 1008,180.0,150.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, S, ,,,,,,,
AL,18,2012-10-22 00:00:00, BEST,0,13.9,-77.8,25,1005, LO,0,    ,0,0,0,0, 1008,180.0,150.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, S, ,,,,,,,
AL,18,2012-10-22 06:00:00, BEST,0,13.5,-78.2,25,1003, LO,0,    ,0,0,0,0, 1008,225.0,75.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M, ,,,,,,,
AL,18,2012-10-22 12:00:00, BEST,0,13.1,-78.6,30,1002, TD,0,    ,0,0,0,0, 1007,250.0,75.0,0.0,0.0,   L,0.0,0.0,0.0,   EIGHTEEN, M, ,,,,,,,
AL,18,2012-10-22 18:00:00, BEST,0,12.7,-78.7,35,1000, TS,34, NEQ,50,60,0,0, 1007,250.0,60.0,45.0,0.0,   L,0.0,0.0,0.0,   EIGHTEEN, M, ,,,,,,,
AL,18,2012-10-23 00:00:00, BEST,0,12.6,-78.4,40,998, TS,34, NEQ,50,60,0,0, 1007,250.0,40.0,50.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,60.0,60.0,0.0,0.0,,
AL,18,2012-10-23 06:00:00, BEST,0,12.9,-78.1,40,998, TS,34, NEQ,70,80,0,0, 1005,240.0,60.0,50.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,60.0,45.0,0.0,45.0,,
AL,18,2012-10-23 12:00:00, BEST,0,13.4,-77.9,40,995, TS,34, NEQ,100,100,0,0, 1005,240.0,60.0,55.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, ,,,,,,,
AL,18,2012-10-23 18:00:00, BEST,0,14.0,-77.6,45,993, TS,34, NEQ,100,120,0,0, 1005,240.0,60.0,55.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,75.0,60.0,0.0,50.0,,
AL,18,2012-10-24 00:00:00, BEST,0,14.7,-77.3,55,990, TS,34, NEQ,100,150,40,40, 1007,300.0,60.0,60.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,90.0,90.0,0.0,50.0,,
AL,18,2012-10-24 00:00:00, BEST,0,14.7,-77.3,55,990, TS,50, NEQ,0,70,0,0, 1007,300.0,60.0,60.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,90.0,90.0,0.0,50.0,,
AL,18,2012-10-24 06:00:00, BEST,0,15.6,-77.1,60,987, TS,34, NEQ,100,150,50,50, 1007,300.0,45.0,65.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,180.0,0.0,0.0,,
AL,18,2012-10-24 06:00:00, BEST,0,15.6,-77.1,60,987, TS,50, NEQ,50,70,20,20, 1007,300.0,45.0,65.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,180.0,0.0,0.0,,
AL,18,2012-10-24 12:00:00, BEST,0,16.6,-76.9,65,981, HU,34, NEQ,120,160,70,70, 1006,285.0,40.0,75.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,180.0,45.0,100.0,,
AL,18,2012-10-24 12:00:00, BEST,0,16.6,-76.9,65,981, HU,50, NEQ,50,60,40,30, 1006,285.0,40.0,75.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,180.0,45.0,100.0,,
AL,18,2012-10-24 12:00:00, BEST,0,16.6,-76.9,65,981, HU,64, NEQ,20,20,0,0, 1006,285.0,40.0,75.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,180.0,45.0,100.0,,
AL,18,2012-10-24 18:00:00, BEST,0,17.7,-76.7,75,972, HU,34, NEQ,150,180,70,70, 1005,290.0,25.0,85.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,240.0,0.0,90.0,,
AL,18,2012-10-24 18:00:00, BEST,0,17.7,-76.7,75,972, HU,50, NEQ,50,60,40,40, 1005,290.0,25.0,85.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,240.0,0.0,90.0,,
AL,18,2012-10-24 18:00:00, BEST,0,17.7,-76.7,75,972, HU,64, NEQ,25,30,20,25, 1005,290.0,25.0,85.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,240.0,0.0,90.0,,
AL,18,2012-10-24 19:00:00, BEST,0,17.9,-76.6,75,971, HU,34, NEQ,150,180,70,70, ,,,,,,,,,,,,,,,,,,
AL,18,2012-10-24 19:00:00, BEST,0,17.9,-76.6,75,971, HU,50, NEQ,50,60,40,40, ,,,,,,,,,,,,,,,,,,
AL,18,2012-10-24 19:00:00, BEST,0,17.9,-76.6,75,971, HU,64, NEQ,25,30,20,25, ,,,,,,,,,,,,,,,,,,
AL,18,2012-10-25 00:00:00, BEST,0,18.9,-76.4,85,964, HU,34, NEQ,180,240,70,70, 1005,300.0,15.0,100.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,240.0,0.0,90.0,,
AL,18,2012-10-25 00:00:00, BEST,0,18.9,-76.4,85,964, HU,50, NEQ,50,60,40,40, 1005,300.0,15.0,100.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,240.0,0.0,90.0,,
AL,18,2012-10-25 00:00:00, BEST,0,18.9,-76.4,85,964, HU,64, NEQ,30,30,25,25, 1005,300.0,15.0,100.0,0.0,   L,0.0,0.0,0.0,      SANDY, M, 12, NEQ,180.0,240.0,0.0,90.0,,
AL,18,2012-10-25 05:00:00, BEST,0,20.0,-76.0,100,954, HU,34, NEQ,240,240,70,120, ,,,,,,,,,,,,,,,,,,
AL,18,2012-10-25 05:00:00, BEST,0,20.0,-76.0,100,954, HU,50, NEQ,50,60,40,40, ,,,,,,,,,,,,,,,,,,
AL,18,2012-10-25 05:00:00, BEST,0,20.0,-76.0,100,954, HU,64, NEQ,30,30,25,25, ,,,,,,,,,,,,,,,,,,
AL,18,2012-10-25 06:00:00, BEST,0,20.1,-76.0,100,954, HU,34, NEQ,240,240,70,120, 1005,300.0,10.0,115.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,120.0,300.0,120.0,120.0,,
AL,18,2012-10-25 06:00:00, BEST,0,20.1,-76.0,100,954, HU,50, NEQ,50,60,40,40, 1005,300.0,10.0,115.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,120.0,300.0,120.0,120.0,,
AL,18,2012-10-25 06:00:00, BEST,0,20.1,-76.0,100,954, HU,64, NEQ,25,20,20,20, 1005,300.0,10.0,115.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,120.0,300.0,120.0,120.0,,
AL,18,2012-10-25 09:00:00, BEST,0,20.9,-75.7,95,960, HU,34, NEQ,240,240,70,180, ,,,,,,,,,,,,,,,,,,
AL,18,2012-10-25 09:00:00, BEST,0,20.9,-75.7,95,960, HU,50, NEQ,50,60,40,40, ,,,,,,,,,,,,,,,,,,
AL,18,2012-10-25 09:00:00, BEST,0,20.9,-75.7,95,960, HU,64, NEQ,25,20,20,20, ,,,,,,,,,,,,,,,,,,
AL,18,2012-10-25 12:00:00, BEST,0,21.7,-75.5,95,966, HU,34, NEQ,240,240,70,240, 1005,320.0,20.0,110.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,180.0,360.0,120.0,180.0,,
AL,18,2012-10-25 12:00:00, BEST,0,21.7,-75.5,95,966, HU,50, NEQ,60,60,40,50, 1005,320.0,20.0,110.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,180.0,360.0,120.0,180.0,,
AL,18,2012-10-25 12:00:00, BEST,0,21.7,-75.5,95,966, HU,64, NEQ,30,30,20,20, 1005,320.0,20.0,110.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,180.0,360.0,120.0,180.0,,
AL,18,2012-10-25 18:00:00, BEST,0,23.3,-75.3,90,963, HU,34, NEQ,270,270,120,270, 1005,350.0,20.0,110.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,360.0,270.0,0.0,180.0,,
AL,18,2012-10-25 18:00:00, BEST,0,23.3,-75.3,90,963, HU,50, NEQ,60,60,40,50, 1005,350.0,20.0,110.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,360.0,270.0,0.0,180.0,,
AL,18,2012-10-25 18:00:00, BEST,0,23.3,-75.3,90,963, HU,64, NEQ,30,30,20,20, 1005,350.0,20.0,110.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,360.0,270.0,0.0,180.0,,
AL,18,2012-10-26 00:00:00, BEST,0,24.8,-75.9,75,965, HU,34, NEQ,300,300,160,270, 1007,375.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,420.0,300.0,60.0,180.0,,
AL,18,2012-10-26 00:00:00, BEST,0,24.8,-75.9,75,965, HU,50, NEQ,70,60,40,60, 1007,375.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,420.0,300.0,60.0,180.0,,
AL,18,2012-10-26 00:00:00, BEST,0,24.8,-75.9,75,965, HU,64, NEQ,30,30,20,30, 1007,375.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,420.0,300.0,60.0,180.0,,
AL,18,2012-10-26 06:00:00, BEST,0,25.7,-76.4,70,968, HU,34, NEQ,300,300,160,240, 1006,380.0,30.0,90.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,420.0,360.0,120.0,300.0,,
AL,18,2012-10-26 06:00:00, BEST,0,25.7,-76.4,70,968, HU,50, NEQ,90,70,50,70, 1006,380.0,30.0,90.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,420.0,360.0,120.0,300.0,,
AL,18,2012-10-26 06:00:00, BEST,0,25.7,-76.4,70,968, HU,64, NEQ,30,20,0,60, 1006,380.0,30.0,90.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,420.0,360.0,120.0,300.0,,
AL,18,2012-10-26 12:00:00, BEST,0,26.4,-76.9,65,970, HU,34, NEQ,360,240,170,240, 1008,420.0,70.0,85.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,420.0,360.0,180.0,330.0,,
AL,18,2012-10-26 12:00:00, BEST,0,26.4,-76.9,65,970, HU,50, NEQ,90,80,90,120, 1008,420.0,70.0,85.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,420.0,360.0,180.0,330.0,,
AL,18,2012-10-26 12:00:00, BEST,0,26.4,-76.9,65,970, HU,64, NEQ,0,0,0,90, 1008,420.0,70.0,85.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,420.0,360.0,180.0,330.0,,
AL,18,2012-10-26 18:00:00, BEST,0,27.0,-77.2,65,971, HU,34, NEQ,400,210,170,240, 1008,420.0,90.0,80.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,480.0,520.0,270.0,330.0,,
AL,18,2012-10-26 18:00:00, BEST,0,27.0,-77.2,65,971, HU,50, NEQ,60,70,90,140, 1008,420.0,90.0,80.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,480.0,520.0,270.0,330.0,,
AL,18,2012-10-26 18:00:00, BEST,0,27.0,-77.2,65,971, HU,64, NEQ,0,0,0,90, 1008,420.0,90.0,80.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,480.0,520.0,270.0,330.0,,
AL,18,2012-10-27 00:00:00, BEST,0,27.5,-77.1,60,969, TS,34, NEQ,450,210,180,270, 1008,450.0,60.0,80.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,480.0,540.0,240.0,330.0,,
AL,18,2012-10-27 00:00:00, BEST,0,27.5,-77.1,60,969, TS,50, NEQ,0,0,120,160, 1008,450.0,60.0,80.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,480.0,540.0,240.0,330.0,,
AL,18,2012-10-27 06:00:00, BEST,0,28.1,-76.9,60,968, TS,34, NEQ,450,260,180,280, 1008,460.0,70.0,75.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,510.0,600.0,300.0,330.0,,
AL,18,2012-10-27 06:00:00, BEST,0,28.1,-76.9,60,968, TS,50, NEQ,0,0,120,160, 1008,460.0,70.0,75.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,510.0,600.0,300.0,330.0,,
AL,18,2012-10-27 12:00:00, BEST,0,28.8,-76.5,70,956, HU,34, NEQ,450,300,210,280, 1008,460.0,75.0,80.0,0.0,   L,0.0,0.0,0.0,      SANDY, D, 12, NEQ,510.0,600.0,300.0,330.0,,
